timestamp,node_id,temp_c,ph,do_mgL,events
2026-04-01T14:09:29.002516,node_001,28.728,8.022,8.109,
2026-04-01T14:09:35.556623,node_001,28.66,8.026,8.055,
2026-04-01T14:09:42.217330,node_001,28.728,8.054,7.835,
2026-04-01T14:09:48.771607,node_001,28.66,8.061,7.483,
2026-04-01T14:09:55.325277,node_001,28.66,8.044,7.313,
2026-04-01T14:10:01.977611,node_001,28.66,8.023,7.178,
2026-04-01T14:10:08.529416,node_001,28.728,8.009,7.419,
2026-04-01T14:10:28.397811,node_001,28.66,8.023,7.152,
2026-04-01T14:10:35.052564,node_001,28.66,7.998,6.914,
2026-04-01T14:10:41.707961,node_001,28.66,8.032,6.679,
2026-04-01T14:10:48.270445,node_001,28.66,8.039,6.532,
2026-04-01T14:10:54.816928,node_001,28.66,7.997,6.471,
2026-04-01T14:11:01.475302,node_001,28.66,8.017,6.364,
2026-04-01T14:11:08.118682,node_001,28.66,8.023,6.391,
2026-04-01T14:11:14.581249,node_001,28.66,8.022,6.28,
2026-04-01T14:11:21.239322,node_001,28.66,8.051,6.341,
2026-04-01T14:11:27.789752,node_001,28.66,8.036,7.406,
2026-04-01T14:11:34.343678,node_001,28.66,8.045,7.739,
2026-04-01T14:11:41.000716,node_001,28.66,8.052,7.744,
2026-04-01T14:11:47.594497,node_001,28.66,8.023,7.389,
2026-04-01T14:11:54.116243,node_001,28.728,8.031,7.206,
2026-04-01T14:12:00.765235,node_001,28.66,8.023,7.122,
2026-04-01T14:12:07.317094,node_001,28.66,8.038,6.818,
2026-04-01T14:12:13.873825,node_001,28.66,8.035,6.704,
2026-04-01T14:12:20.527257,node_001,28.66,8.008,6.631,
2026-04-01T14:12:27.081514,node_001,28.66,8.026,6.42,
2026-04-01T14:12:33.738570,node_001,28.66,8.015,6.388,
2026-04-01T14:12:40.293112,node_001,28.66,8.027,6.28,
2026-04-01T14:12:46.845858,node_001,28.66,8.026,6.208,
2026-04-01T14:12:53.500075,node_001,28.66,8.041,6.232,
2026-04-01T14:13:00.056928,node_001,28.66,8.052,6.265,
2026-04-01T14:13:06.609765,node_001,28.66,8.033,6.302,
2026-04-01T14:13:13.265220,node_001,28.66,8.023,6.52,
2026-04-01T14:13:19.823291,node_001,28.66,8.035,6.631,
2026-04-01T14:13:26.373016,node_001,28.66,8.028,6.858,
2026-04-01T14:13:33.027833,node_001,28.66,8.013,6.787,
2026-04-01T14:13:40.330411,node_001,28.66,8.035,6.809,
2026-04-01T14:13:46.138788,node_001,28.66,7.999,6.768,
2026-04-01T14:13:52.791870,node_001,28.66,8.035,6.793,
2026-04-01T14:14:00.489937,node_001,28.66,8.039,6.802,
2026-04-01T14:14:06.002529,node_001,28.66,8.025,6.618,
2026-04-01T14:14:12.568021,node_001,28.66,8.008,6.594,
2026-04-01T14:14:19.328603,node_001,28.66,8.028,6.523,
2026-04-01T14:14:25.769646,node_001,28.66,8.028,6.532,
2026-04-01T14:14:32.319811,node_001,28.66,7.995,6.868,
2026-04-01T14:14:38.886032,node_001,28.66,8.014,7.188,
2026-04-01T14:14:45.528593,node_001,28.66,8.06,7.172,
2026-04-01T14:14:52.109159,node_001,28.66,8.019,7.095,
2026-04-01T14:14:58.640656,node_001,28.66,8.026,7.135,
2026-04-01T14:15:05.292925,node_001,28.66,8.002,7.181,
2026-04-01T14:15:11.849951,node_001,28.66,7.998,7.182,
2026-04-01T14:15:18.401742,node_001,28.66,8.049,7.061,
2026-04-01T14:15:25.073293,node_001,28.66,8.028,7.939,
2026-04-01T14:15:31.705378,node_001,28.66,8.057,8.896,
2026-04-01T14:15:38.168607,node_001,28.66,8.024,8.64,
2026-04-01T14:15:44.820097,node_001,28.66,8.021,8.224,
2026-04-01T14:15:51.404672,node_001,28.66,8.04,8.046,
2026-04-01T14:15:58.035353,node_001,28.66,8.018,7.782,
2026-04-01T14:16:04.589755,node_001,28.66,8.039,7.635,
2026-04-01T14:16:11.271216,node_001,28.66,8.005,7.343,
2026-04-01T14:16:17.799732,node_001,28.66,8.01,7.475,
2026-04-01T14:16:24.445489,node_001,28.66,8.043,7.661,
2026-04-01T14:16:30.903921,node_001,28.66,8.036,9.286,
2026-04-01T14:16:37.557885,node_001,28.66,8.007,9.5,
2026-04-01T14:16:44.143525,node_001,28.66,8.032,9.132,
2026-04-01T14:16:50.683536,node_001,28.66,8.01,8.681,
2026-04-01T14:16:57.322684,node_001,28.66,8.026,8.239,
2026-04-01T14:17:03.883272,node_001,28.66,8.006,7.89,
2026-04-01T14:17:10.535155,node_001,28.66,8.048,7.535,
2026-04-01T14:17:17.084307,node_001,28.66,8.006,7.37,
2026-04-01T14:17:23.641628,node_001,28.66,8.014,7.833,
2026-04-01T14:17:30.300961,node_001,28.66,8.043,7.941,
2026-04-01T14:17:36.851731,node_001,28.66,8.034,7.727,
2026-04-01T14:17:43.410056,node_001,28.66,8.006,7.562,
2026-04-01T14:17:50.057296,node_001,28.66,8.032,7.396,
2026-04-01T14:17:56.611946,node_001,28.66,8.033,7.142,
2026-04-01T14:18:03.167183,node_001,28.66,8.018,7.199,
2026-04-01T14:18:09.822606,node_001,28.66,8.036,7.868,
2026-04-01T14:18:16.376640,node_001,28.66,8.04,7.999,
2026-04-01T14:18:22.931011,node_001,28.66,8.008,7.818,
2026-04-01T14:18:29.591168,node_001,28.66,8.038,7.659,
2026-04-01T14:18:36.140416,node_001,28.66,8.038,7.361,
2026-04-01T14:18:42.794997,node_001,28.66,8.042,7.138,
2026-04-01T14:18:49.348672,node_001,28.66,8.014,7.057,
2026-04-01T14:18:55.904367,node_001,28.66,8.023,7.418,
2026-04-01T14:19:02.563304,node_001,28.66,8.03,8.025,
2026-04-01T14:19:10.364843,node_001,28.592,8.026,8.226,
2026-04-01T14:19:15.667640,node_001,28.66,8.022,8.016,
2026-04-01T14:19:22.323293,node_001,28.66,8.011,7.879,
2026-04-01T14:19:28.876543,node_001,28.592,8.015,7.845,
2026-04-01T14:19:35.468929,node_001,28.592,8.022,7.999,
2026-04-01T14:19:42.085301,node_001,28.592,8.014,7.898,
2026-04-01T14:19:48.639103,node_001,28.66,8.009,7.675,
2026-04-01T14:19:55.306279,node_001,28.66,8.056,7.349,
2026-04-01T14:20:01.854771,node_001,28.592,8.017,7.312,
2026-04-01T14:20:08.406185,node_001,28.592,8.012,7.373,
2026-04-01T14:20:15.060430,node_001,28.66,8.02,7.293,
2026-04-01T14:20:21.623074,node_001,28.66,8.009,7.241,
2026-04-01T14:20:28.172588,node_001,28.66,8.01,7.101,
2026-04-01T14:20:34.825801,node_001,28.66,8.035,7.124,
2026-04-01T14:20:41.380548,node_001,28.66,8.012,6.896,
2026-04-01T14:20:47.933670,node_001,28.66,8.02,6.782,
2026-04-01T14:20:54.587776,node_001,28.66,8.017,6.691,
2026-04-01T14:21:01.147977,node_001,28.66,8.035,6.466,
2026-04-01T14:21:14.407410,node_001,28.66,8.029,6.418,
2026-04-01T14:21:21.011649,node_001,28.592,8.012,6.56,
2026-04-01T14:21:27.578075,node_001,28.66,8.035,6.767,
2026-04-01T14:21:34.115834,node_001,28.592,8.048,6.858,
2026-04-01T14:21:40.670502,node_001,28.66,8.018,6.914,
2026-04-01T14:21:47.339282,node_001,28.66,7.993,6.874,
2026-04-01T14:21:53.881383,node_001,28.592,8.02,6.771,
2026-04-01T14:22:00.433400,node_001,28.592,8.037,6.734,
2026-04-01T14:22:07.095278,node_001,28.592,8.008,6.631,
2026-04-01T14:22:13.745030,node_001,28.592,8.03,6.675,
2026-04-01T14:22:20.299133,node_001,28.66,8.039,6.611,
2026-04-01T14:22:26.852897,node_001,28.592,8.018,6.744,
2026-04-01T14:22:33.411637,node_001,28.592,8.044,6.738,
2026-04-01T14:22:40.066901,node_001,28.66,8.036,6.606,
2026-04-01T14:22:47.177127,node_001,28.592,8.026,6.516,
2026-04-01T14:22:54.603778,node_001,28.592,8.03,6.358,
2026-04-01T14:22:59.826575,node_001,28.66,8.044,6.071,
2026-04-01T14:23:06.381919,node_001,28.66,8.052,6.02,
2026-04-01T14:23:13.034859,node_001,28.66,8.062,5.994,
2026-04-01T14:23:19.592752,node_001,28.66,8.018,5.88,
2026-04-01T14:23:26.146571,node_001,28.66,8.07,6.142,
2026-04-01T14:23:32.804199,node_001,28.592,8.029,6.342,
2026-04-01T14:23:39.359376,node_001,28.592,8.068,6.497,
2026-04-01T14:23:45.907634,node_001,28.592,8.046,6.369,
2026-04-01T14:23:52.563875,node_001,28.592,8.033,6.364,
2026-04-01T14:23:59.117305,node_001,28.66,8.032,6.277,
2026-04-01T14:24:05.773910,node_001,28.592,8.063,6.323,
2026-04-01T14:24:12.326528,node_001,28.592,8.056,6.185,
2026-04-01T14:24:18.882724,node_001,28.592,8.025,6.128,
2026-04-01T14:24:25.537148,node_001,28.66,8.02,6.257,
2026-04-01T14:24:32.184906,node_001,28.592,8.061,6.295,
2026-04-01T14:24:38.712117,node_001,28.66,8.047,6.249,
2026-04-01T14:24:45.339184,node_001,28.592,8.033,6.18,
2026-04-01T14:24:52.050707,node_001,28.66,8.036,6.174,
2026-04-01T14:24:58.510303,node_001,28.592,8.025,6.215,
2026-04-01T14:25:05.068283,node_001,28.592,8.035,6.188,
2026-04-01T14:25:11.650436,node_001,28.592,8.0,6.247,
2026-04-01T14:25:18.279810,node_001,28.592,8.041,6.221,
2026-04-01T14:25:24.828633,node_001,28.66,8.019,6.067,
2026-04-01T14:25:31.382332,node_001,28.592,8.018,6.094,
2026-04-01T14:25:38.043192,node_001,28.592,8.014,6.064,
2026-04-01T14:25:44.597006,node_001,28.592,8.03,6.007,
2026-04-01T14:25:51.171359,node_001,28.592,8.007,5.992,
2026-04-01T14:25:57.804743,node_001,28.592,8.041,5.785,
2026-04-01T14:26:10.910208,node_001,28.66,8.004,5.954,
2026-04-01T14:26:17.573014,node_001,28.592,8.017,6.055,
2026-04-01T14:26:24.118972,node_001,28.592,8.023,6.331,
2026-04-01T14:26:30.781715,node_001,28.592,8.016,6.437,
2026-04-01T14:26:37.341528,node_001,28.592,8.03,6.548,
2026-04-01T14:26:43.883794,node_001,28.592,8.025,6.328,
2026-04-01T14:26:50.539281,node_001,28.592,8.036,6.257,
2026-04-01T14:26:57.096438,node_001,28.592,8.046,6.445,
2026-04-01T14:27:03.658867,node_001,28.592,8.02,6.504,
2026-04-01T14:27:10.303253,node_001,28.592,8.034,6.468,
2026-04-01T14:27:16.863354,node_001,28.592,8.014,6.363,
2026-04-01T14:27:23.517740,node_001,28.592,8.022,6.266,
2026-04-01T14:27:30.074311,node_001,28.592,8.025,6.184,
2026-04-01T14:27:36.621064,node_001,28.592,8.014,6.238,
2026-04-01T14:27:44.508954,node_001,28.592,8.02,6.574,
2026-04-01T14:27:49.839332,node_001,28.592,8.01,6.741,
2026-04-01T14:27:56.490219,node_001,28.592,8.022,6.842,
2026-04-01T14:28:03.054267,node_001,28.592,8.021,6.754,
2026-04-01T14:28:09.593173,node_001,28.524,8.015,6.856,
2026-04-01T14:28:17.539394,node_001,28.592,8.021,6.671,
2026-04-01T14:28:22.808332,node_001,28.592,8.022,6.609,
2026-04-01T14:28:29.357462,node_001,28.592,8.052,6.529,
2026-04-01T14:28:43.589765,node_001,28.592,8.022,6.328,
2026-04-01T14:28:50.145655,node_001,28.592,7.994,6.15,
2026-04-01T14:28:56.806808,node_001,28.592,8.034,6.146,
2026-04-01T14:29:03.355775,node_001,28.592,8.022,6.163,
2026-04-01T14:29:10.010328,node_001,28.592,8.002,6.493,
2026-04-01T14:29:16.475163,node_001,28.592,8.006,6.734,
2026-04-01T14:29:23.123052,node_001,28.592,8.01,7.011,
2026-04-01T14:29:29.776531,node_001,28.592,8.043,7.066,
2026-04-01T14:29:36.346078,node_001,28.592,8.014,7.046,
2026-04-01T14:29:42.889957,node_001,28.592,8.001,6.971,
2026-04-01T14:29:49.440480,node_001,28.592,8.018,6.887,
2026-04-01T14:29:56.095252,node_001,28.592,7.998,6.732,
2026-04-02T10:30:27.864451,node_001,29.544,8.815,8.671,
2026-04-02T10:30:34.416101,node_001,29.476,8.82,8.609,
2026-04-02T10:30:40.970098,node_001,29.544,8.808,8.524,
2026-04-02T10:30:47.630695,node_001,29.544,8.836,8.321,
2026-04-02T10:30:54.180513,node_001,29.544,8.854,8.205,
2026-04-02T10:31:00.733560,node_001,29.544,8.816,8.048,
2026-04-02T10:31:07.441968,node_001,29.544,8.838,7.929,
2026-04-02T10:31:13.942759,node_001,29.544,8.85,8.288,
2026-04-02T10:31:20.598132,node_001,29.544,8.854,8.968,
2026-04-02T10:31:27.151910,node_001,29.544,8.879,9.869,
2026-04-02T10:31:33.709869,node_001,29.544,8.868,10.043,
2026-04-02T10:31:40.365741,node_001,29.544,8.861,10.182,
2026-04-02T10:31:46.994688,node_001,29.544,8.829,10.363,
2026-04-02T10:31:53.473954,node_001,29.544,8.869,10.314,
2026-04-02T10:32:00.136064,node_001,29.544,8.843,10.256,
2026-04-02T10:32:06.686301,node_001,29.544,8.848,10.359,
2026-04-02T10:32:13.236260,node_001,29.544,8.853,10.038,
2026-04-02T10:32:19.965017,node_001,29.544,8.824,9.872,
2026-04-02T10:32:26.506189,node_001,29.544,8.871,9.569,
2026-04-02T10:32:33.003256,node_001,29.544,8.866,9.78,
2026-04-02T10:32:39.664483,node_001,29.544,8.884,9.626,
2026-04-02T10:32:46.216589,node_001,29.544,8.886,9.324,
2026-04-02T10:32:52.884278,node_001,29.612,8.867,9.068,
2026-04-02T10:32:59.416564,node_001,29.544,8.872,8.911,
2026-04-02T10:33:05.971047,node_001,29.612,8.9,8.678,
2026-04-02T10:33:12.634442,node_001,29.612,8.877,8.711,
2026-04-02T10:33:19.297847,node_001,29.612,8.885,8.583,
2026-04-02T10:33:25.735882,node_001,29.612,8.9,8.358,
2026-04-02T10:33:32.394595,node_001,29.612,8.89,8.324,
2026-04-02T10:33:38.944461,node_001,29.544,8.921,8.244,
2026-04-02T10:33:45.503275,node_001,29.544,8.88,8.252,
2026-04-02T10:33:52.180679,node_001,29.544,8.928,8.236,
2026-04-02T10:33:58.708544,node_001,29.612,8.906,8.194,
2026-04-02T10:34:05.296276,node_001,29.544,8.936,8.367,
2026-04-02T10:34:11.923301,node_001,29.612,8.905,8.349,
2026-04-02T10:34:18.477758,node_001,29.612,8.897,8.311,
2026-04-02T10:34:25.027069,node_001,29.544,8.916,8.137,
2026-04-02T10:34:31.683210,node_001,29.612,8.94,8.12,
2026-04-02T10:34:38.238572,node_001,29.612,8.917,8.177,
2026-04-02T10:34:44.893751,node_001,29.612,8.926,8.189,
2026-04-02T10:34:51.468821,node_001,29.612,8.925,8.163,
2026-04-02T10:34:57.998950,node_001,29.612,8.915,8.692,
2026-04-02T10:35:04.658133,node_001,29.612,8.918,9.137,
2026-04-02T10:35:11.208489,node_001,29.612,8.928,9.297,
2026-04-02T10:35:17.769572,node_001,29.612,8.923,10.001,
2026-04-02T10:35:24.423273,node_001,29.612,8.937,10.459,
2026-04-02T10:35:31.037797,node_001,29.68,8.934,10.771,
2026-04-02T10:35:37.629213,node_001,29.612,8.941,10.962,
2026-04-02T10:35:44.245728,node_001,29.68,8.955,10.781,
2026-04-02T10:35:50.741238,node_001,29.68,8.952,10.36,
2026-04-02T10:35:57.394234,node_001,29.612,8.952,9.934,
2026-04-02T10:36:03.951586,node_001,29.68,8.958,9.676,
2026-04-02T10:36:10.503257,node_001,29.68,8.957,9.241,
2026-04-02T10:36:17.157321,node_001,29.68,8.97,8.967,
2026-04-02T10:36:23.710562,node_001,29.68,8.943,8.938,
2026-04-02T10:36:30.270132,node_001,29.68,8.932,8.672,
2026-04-02T10:36:36.952099,node_001,29.68,8.94,8.548,
2026-04-02T10:36:43.478825,node_001,29.68,8.952,8.44,
2026-04-02T10:36:50.137277,node_001,29.68,8.956,8.262,
2026-04-02T10:36:56.684900,node_001,29.68,8.966,8.373,
2026-04-02T10:37:03.239830,node_001,29.68,8.953,8.442,
2026-04-02T10:37:09.903258,node_001,29.68,8.973,8.297,
2026-04-02T10:37:16.446058,node_001,29.68,8.995,8.162,
2026-04-02T10:37:23.005242,node_001,29.68,8.958,7.919,
2026-04-02T10:37:29.661817,node_001,29.68,8.976,7.869,
2026-04-02T10:37:36.213543,node_001,29.748,8.988,7.854,
2026-04-02T10:37:44.056285,node_001,29.68,8.958,8.013,
2026-04-02T10:37:49.429815,node_001,29.68,8.982,8.476,
2026-04-02T10:37:55.979583,node_001,29.68,8.983,8.662,
2026-04-02T10:38:02.702700,node_001,29.68,8.986,8.956,
2026-04-02T10:38:09.185278,node_001,29.748,8.995,9.266,
2026-04-02T10:38:15.736964,node_001,29.68,8.984,10.082,
2026-04-02T10:38:22.401692,node_001,29.748,9.02,10.217,
2026-04-02T10:38:28.951016,node_001,29.68,9.028,10.066,
2026-04-02T10:38:35.505749,node_001,29.68,8.999,10.517,
2026-04-02T10:38:42.162420,node_001,29.748,9.022,10.502,
2026-04-02T10:38:48.721788,node_001,29.68,9.043,10.401,
2026-04-02T10:38:55.267940,node_001,29.748,9.034,10.182,
2026-04-02T10:39:01.923519,node_001,29.748,9.042,10.087,
2026-04-02T10:39:08.483423,node_001,29.68,9.005,9.828,
2026-04-02T10:39:15.037144,node_001,29.748,9.01,9.447,
2026-04-02T10:39:21.688393,node_001,29.68,9.03,9.123,
2026-04-02T10:39:28.244451,node_001,29.68,8.969,8.991,
2026-04-02T10:39:34.895584,node_001,29.748,8.986,8.858,
2026-04-02T10:39:41.448375,node_001,29.748,9.005,8.898,
2026-04-02T10:39:48.004085,node_001,29.748,8.996,8.893,
2026-04-02T10:39:54.659457,node_001,29.748,9.024,8.748,
2026-04-02T10:40:01.283679,node_001,29.748,9.05,8.618,
2026-04-02T10:40:07.768502,node_001,29.748,9.029,8.487,
2026-04-02T10:40:14.755831,node_001,29.748,9.026,8.449,
2026-04-02T10:40:20.978470,node_001,29.748,9.05,8.591,
2026-04-02T10:40:27.531354,node_001,29.748,9.025,8.647,
2026-04-02T10:40:34.191557,node_001,29.748,9.035,8.622,
2026-04-02T10:40:40.742413,node_001,29.816,9.054,8.947,
2026-04-02T10:40:47.423247,node_001,29.748,9.066,9.047,
2026-04-02T10:40:53.956394,node_001,29.748,9.063,9.101,
2026-04-02T10:41:00.523154,node_001,29.748,9.061,8.891,
2026-04-02T10:41:07.164974,node_001,29.68,9.063,8.805,
2026-04-02T10:41:13.723001,node_001,29.748,9.07,8.68,
2026-04-02T10:41:20.272771,node_001,29.748,9.056,8.8,
2026-04-02T10:41:26.926782,node_001,29.748,9.053,8.664,
2026-04-02T10:41:33.488319,node_001,29.748,9.054,8.828,
2026-04-02T10:41:40.033524,node_001,29.816,9.057,8.756,
2026-04-02T10:41:46.689130,node_001,29.748,9.101,8.699,
2026-04-02T10:41:53.249466,node_001,29.748,9.079,8.686,
2026-04-02T10:41:59.796492,node_001,29.816,9.1,8.761,
2026-04-02T10:42:06.456390,node_001,29.816,9.078,8.62,
2026-04-02T10:42:13.003992,node_001,29.816,9.064,8.464,
2026-04-02T10:42:19.662439,node_001,29.816,9.074,8.252,
2026-04-02T10:42:26.218300,node_001,29.816,9.085,8.426,
2026-04-02T10:42:32.771444,node_001,29.816,9.089,9.17,
2026-04-02T10:42:39.449733,node_001,29.816,9.082,9.542,
2026-04-02T10:42:45.991214,node_001,29.816,9.096,9.524,
2026-04-02T10:42:52.534764,node_001,29.816,9.092,9.431,
2026-04-02T10:42:59.190655,node_001,29.816,9.09,9.247,
2026-04-02T10:43:05.748772,node_001,29.884,9.091,9.286,
2026-04-02T10:43:12.300064,node_001,29.884,9.088,9.121,
2026-04-02T10:43:18.953735,node_001,29.816,9.085,9.111,
2026-04-02T10:43:25.507544,node_001,29.884,9.091,9.016,
2026-04-02T10:43:45.995340,node_001,29.884,9.083,9.242,
2026-04-02T10:43:51.933456,node_001,29.884,9.099,10.39,
2026-04-02T10:43:58.602406,node_001,29.884,9.085,10.282,
2026-04-02T10:44:05.035789,node_001,29.884,9.091,9.917,
2026-04-02T10:44:11.694435,node_001,29.884,9.098,9.827,
2026-04-02T10:44:18.247520,node_001,29.884,9.127,9.609,
2026-04-02T10:44:24.803267,node_001,29.884,9.097,9.995,
2026-04-02T10:44:31.555470,node_001,29.884,9.106,10.011,
2026-04-02T10:44:38.009503,node_001,29.884,9.091,9.832,
2026-04-02T10:44:44.563721,node_001,29.884,9.1,9.547,
2026-04-02T10:44:51.220333,node_001,29.884,9.101,9.469,
2026-04-02T10:44:57.776484,node_001,29.884,9.126,9.486,
