timestamp,node_id,temp_c,ph,do_mgL,events
2026-03-26T20:05:20.525523,node_001,26.961,8.17,7.026,
2026-03-26T20:05:27.284807,node_001,26.961,8.173,7.033,
2026-03-26T20:05:27.287316,node_001,26.961,8.173,7.033,
2026-03-26T20:05:34.041271,node_001,26.961,8.197,6.983,
2026-03-26T20:05:34.046621,node_001,26.961,8.197,6.983,
2026-03-26T20:05:40.800185,node_001,26.961,8.189,6.794,
2026-03-26T20:05:40.804202,node_001,26.961,8.189,6.794,
2026-03-26T20:05:47.557652,node_001,26.961,8.172,6.673,
2026-03-26T20:05:47.562221,node_001,26.961,8.172,6.673,
2026-03-26T20:05:54.419350,node_001,26.961,8.178,6.442,
2026-03-26T20:05:54.420350,node_001,26.961,8.178,6.442,
2026-03-26T20:06:01.178438,node_001,26.961,8.178,6.329,
2026-03-26T20:06:01.178438,node_001,26.961,8.178,6.329,
2026-03-26T20:06:07.935138,node_001,26.961,8.18,6.442,
2026-03-26T20:06:07.935138,node_001,26.961,8.18,6.442,
2026-03-26T20:06:14.494896,node_001,26.961,8.192,7.386,
2026-03-26T20:06:14.498398,node_001,26.961,8.192,7.386,
2026-03-26T20:06:21.347846,node_001,26.961,8.174,7.96,
2026-03-26T20:06:21.356947,node_001,26.961,8.174,7.96,
2026-03-26T20:06:28.006660,node_001,26.961,8.193,7.803,
2026-03-26T20:06:28.007836,node_001,26.961,8.193,7.803,
2026-03-26T20:06:34.764734,node_001,26.961,8.178,7.469,
2026-03-26T20:06:34.765735,node_001,26.961,8.178,7.469,
2026-03-26T20:06:41.526990,node_001,26.961,8.193,7.12,
2026-03-26T20:06:41.531185,node_001,26.961,8.193,7.12,
2026-03-26T20:06:48.281246,node_001,26.961,8.177,7.45,
2026-03-26T20:06:48.285251,node_001,26.961,8.177,7.45,
2026-03-26T20:06:55.050513,node_001,26.961,8.182,7.462,
2026-03-26T20:06:55.061686,node_001,26.961,8.182,7.462,
2026-03-26T20:07:01.801120,node_001,26.961,8.199,7.409,
2026-03-26T20:07:01.806547,node_001,26.961,8.199,7.409,
2026-03-26T20:07:08.554480,node_001,26.961,8.18,8.328,
2026-03-26T20:07:08.559483,node_001,26.961,8.18,8.328,
2026-03-26T20:07:15.313306,node_001,26.961,8.174,8.06,
2026-03-26T20:07:15.317545,node_001,26.961,8.174,8.06,
2026-03-26T20:07:22.073640,node_001,26.961,8.173,7.983,
2026-03-26T20:07:22.079512,node_001,26.961,8.173,7.983,
2026-03-26T20:07:28.828556,node_001,26.961,8.161,8.028,
2026-03-26T20:07:28.832607,node_001,26.961,8.161,8.028,
2026-03-26T20:07:35.590436,node_001,26.961,8.193,7.777,
2026-03-26T20:07:35.594812,node_001,26.961,8.193,7.777,
2026-03-26T20:07:42.352387,node_001,26.961,8.183,7.474,
2026-03-26T20:07:42.356379,node_001,26.961,8.183,7.474,
2026-03-26T20:07:49.208952,node_001,26.961,8.184,7.238,
2026-03-26T20:07:49.213946,node_001,26.961,8.184,7.238,
2026-03-26T20:07:55.963555,node_001,26.961,8.195,7.015,
2026-03-26T20:07:55.968725,node_001,26.961,8.195,7.015,
2026-03-26T20:08:02.520555,node_001,26.961,8.193,6.823,
2026-03-26T20:08:02.528744,node_001,26.961,8.193,6.823,
2026-03-26T20:08:09.277745,node_001,26.961,8.194,6.927,
2026-03-26T20:08:09.280554,node_001,26.961,8.194,6.927,
2026-03-26T20:08:16.242301,node_001,26.961,8.174,6.928,
2026-03-26T20:08:16.244302,node_001,26.961,8.174,6.928,
2026-03-26T20:08:22.802174,node_001,26.961,8.197,6.656,
2026-03-26T20:08:22.804172,node_001,26.961,8.197,6.656,
2026-03-26T20:08:29.555381,node_001,26.961,8.186,6.751,
2026-03-26T20:08:29.557385,node_001,26.961,8.186,6.751,
2026-03-26T20:08:36.330020,node_001,26.961,8.178,6.606,
2026-03-26T20:08:36.331021,node_001,26.961,8.178,6.606,
2026-03-26T20:08:43.071934,node_001,26.961,8.185,6.515,
2026-03-26T20:08:43.070934,node_001,26.961,8.185,6.515,
2026-03-26T20:08:49.831502,node_001,26.961,8.185,6.391,
2026-03-26T20:08:49.833502,node_001,26.961,8.185,6.391,
2026-03-26T20:08:56.594846,node_001,26.961,8.192,6.306,
2026-03-26T20:08:56.595927,node_001,26.961,8.192,6.306,
2026-03-26T20:09:03.349146,node_001,26.961,8.188,6.267,
2026-03-26T20:09:03.352152,node_001,26.961,8.188,6.267,
2026-03-26T20:09:10.105448,node_001,26.961,8.186,6.287,
2026-03-26T20:09:10.104438,node_001,26.961,8.186,6.287,
2026-03-26T20:09:16.870159,node_001,26.961,8.188,6.379,
2026-03-26T20:09:16.871161,node_001,26.961,8.188,6.379,
2026-03-26T20:09:23.763843,node_001,26.961,8.181,6.427,
2026-03-26T20:09:23.770996,node_001,26.961,8.181,6.427,
2026-03-26T20:09:30.490596,node_001,26.961,8.191,6.392,
2026-03-26T20:09:30.491596,node_001,26.961,8.191,6.392,
2026-03-26T20:09:37.242872,node_001,26.961,8.179,6.728,
2026-03-26T20:09:37.246871,node_001,26.961,8.179,6.728,
2026-03-26T20:09:44.001620,node_001,26.961,8.179,7.414,
2026-03-26T20:09:44.005592,node_001,26.961,8.179,7.414,
2026-03-26T20:09:50.757497,node_001,26.961,8.176,7.347,
2026-03-26T20:09:50.762254,node_001,26.961,8.176,7.347,
2026-03-26T20:09:57.495646,node_001,26.961,8.209,7.065,
2026-03-26T20:09:57.501449,node_001,26.961,8.209,7.065,
2026-03-26T20:10:04.277459,node_001,26.961,8.196,6.868,
2026-03-26T20:10:04.279395,node_001,26.961,8.196,6.868,
2026-03-26T20:10:10.844793,node_001,26.961,8.199,6.658,
2026-03-26T20:10:10.849792,node_001,26.961,8.199,6.658,
2026-03-26T20:10:17.595572,node_001,26.961,8.19,6.784,
2026-03-26T20:10:17.598932,node_001,26.961,8.19,6.784,
2026-03-26T20:10:24.553856,node_001,26.961,8.182,6.757,
2026-03-26T20:10:24.558089,node_001,26.961,8.182,6.757,
2026-03-26T20:10:31.310952,node_001,26.961,8.173,6.692,
2026-03-26T20:10:31.314916,node_001,26.961,8.173,6.692,
2026-03-26T20:10:38.072389,node_001,26.961,8.174,6.549,
2026-03-26T20:10:38.075890,node_001,26.961,8.174,6.549,
2026-03-26T20:10:44.626405,node_001,26.961,8.202,6.824,
2026-03-26T20:10:45.071157,node_001,26.961,8.202,6.824,
2026-03-26T20:10:51.384847,node_001,26.961,8.187,7.12,
2026-03-26T20:10:51.388313,node_001,26.961,8.187,7.12,
2026-03-26T20:10:58.150738,node_001,26.961,8.18,7.176,
2026-03-26T20:10:58.150738,node_001,26.961,8.18,7.176,
2026-03-26T20:11:04.903461,node_001,27.029,8.185,7.419,
2026-03-26T20:11:04.908462,node_001,27.029,8.185,7.419,
2026-03-26T20:11:11.656459,node_001,26.961,8.176,7.391,
2026-03-26T20:11:11.661459,node_001,26.961,8.176,7.391,
2026-03-26T20:11:18.418555,node_001,26.961,8.182,7.274,
2026-03-26T20:11:18.421317,node_001,26.961,8.182,7.274,
2026-03-26T20:11:25.189460,node_001,27.029,8.166,7.061,
2026-03-26T20:11:25.191459,node_001,27.029,8.166,7.061,
2026-03-26T20:11:31.933139,node_001,26.961,8.162,7.095,
2026-03-26T20:11:31.936135,node_001,26.961,8.162,7.095,
2026-03-26T20:11:38.692538,node_001,26.961,8.199,7.23,
2026-03-26T20:11:38.695563,node_001,26.961,8.199,7.23,
2026-03-26T20:11:45.454850,node_001,26.961,8.206,7.175,
2026-03-26T20:11:45.455847,node_001,26.961,8.206,7.175,
2026-03-26T20:11:52.203316,node_001,26.961,8.18,6.9,
2026-03-26T20:11:52.207557,node_001,26.961,8.18,6.9,
2026-03-26T20:11:58.962298,node_001,26.961,8.176,7.225,
2026-03-26T20:11:58.969787,node_001,26.961,8.176,7.225,
2026-03-26T20:12:05.830229,node_001,26.961,8.182,7.546,
2026-03-26T20:12:05.831230,node_001,26.961,8.182,7.546,
2026-03-26T20:12:12.589676,node_001,26.961,8.176,7.492,
2026-03-26T20:12:12.594273,node_001,26.961,8.176,7.492,
2026-03-26T20:12:19.352063,node_001,26.961,8.193,7.63,
2026-03-26T20:12:19.357065,node_001,26.961,8.193,7.63,
2026-03-26T20:12:26.104621,node_001,26.961,8.174,7.588,
2026-03-26T20:12:26.109172,node_001,26.961,8.174,7.588,
2026-03-26T20:12:32.860599,node_001,26.961,8.199,7.518,
2026-03-26T20:12:32.864599,node_001,26.961,8.199,7.518,
2026-03-26T20:12:39.618640,node_001,26.961,8.189,7.692,
2026-03-26T20:12:39.622806,node_001,26.961,8.189,7.692,
2026-03-26T20:12:46.174227,node_001,26.961,8.164,7.937,
2026-03-26T20:12:46.179233,node_001,26.961,8.164,7.937,
2026-03-26T20:12:52.934603,node_001,26.961,8.187,8.053,
2026-03-26T20:12:52.939676,node_001,26.961,8.187,8.053,
2026-03-26T20:12:59.889931,node_001,26.961,8.185,7.874,
2026-03-26T20:12:59.897245,node_001,26.961,8.185,7.874,
2026-03-26T20:13:06.447045,node_001,26.961,8.19,7.579,
2026-03-26T20:13:06.448291,node_001,26.961,8.19,7.579,
2026-03-26T20:13:13.841790,node_001,26.961,8.187,7.368,
2026-03-26T20:13:13.847790,node_001,26.961,8.187,7.368,
2026-03-26T20:13:20.166901,node_001,26.961,8.195,7.393,
2026-03-26T20:13:20.171902,node_001,26.961,8.195,7.393,
2026-03-26T20:13:34.610531,node_001,26.961,8.186,7.375,
2026-03-26T20:13:34.609523,node_001,26.961,8.186,7.375,
2026-03-26T20:13:41.366886,node_001,26.961,8.183,7.183,
2026-03-26T20:13:41.366886,node_001,26.961,8.183,7.183,
2026-03-26T20:13:48.126117,node_001,26.961,8.169,7.62,
2026-03-26T20:13:48.126117,node_001,26.961,8.169,7.62,
2026-03-26T20:13:54.882308,node_001,26.961,8.181,8.068,
2026-03-26T20:14:01.642267,node_001,26.961,8.179,8.123,
2026-03-26T20:14:01.644268,node_001,26.961,8.179,8.123,
2026-03-26T20:14:08.405319,node_001,26.961,8.165,7.964,
2026-03-26T20:14:08.406274,node_001,26.961,8.165,7.964,
2026-03-26T20:14:15.162129,node_001,26.961,8.179,7.994,
2026-03-26T20:14:15.162129,node_001,26.961,8.179,7.994,
2026-03-26T20:14:21.918870,node_001,26.961,8.194,7.78,
2026-03-26T20:14:21.921170,node_001,26.961,8.194,7.78,
2026-03-26T20:14:28.677159,node_001,26.961,8.188,7.691,
2026-03-26T20:14:28.684235,node_001,26.961,8.188,7.691,
2026-03-26T20:14:35.338631,node_001,26.961,8.177,7.454,
2026-03-26T20:14:35.418074,node_001,26.961,8.177,7.454,
2026-03-26T20:14:42.092073,node_001,26.961,8.168,7.259,
2026-03-26T20:14:42.094594,node_001,26.961,8.168,7.259,
2026-03-26T20:14:48.850989,node_001,26.961,8.182,7.312,
2026-03-26T20:14:48.850989,node_001,26.961,8.182,7.312,
2026-03-26T20:14:55.607763,node_001,26.961,8.179,7.474,
2026-03-26T20:14:55.607763,node_001,26.961,8.179,7.474,
2026-03-26T20:15:02.364769,node_001,26.961,8.184,7.421,
2026-03-26T20:15:02.366797,node_001,26.961,8.184,7.421,
2026-03-26T20:15:09.124547,node_001,26.961,8.189,7.56,
2026-03-26T20:15:15.883790,node_001,26.961,8.177,7.69,
2026-03-26T20:15:15.882798,node_001,26.961,8.177,7.69,
2026-03-26T20:15:22.641834,node_001,26.961,8.207,7.84,
2026-03-26T20:15:22.651709,node_001,26.961,8.207,7.84,
2026-03-26T20:15:29.401057,node_001,26.961,8.16,7.747,
2026-03-26T20:15:29.401057,node_001,26.961,8.16,7.747,
2026-03-26T20:15:36.157427,node_001,26.961,8.179,7.751,
2026-03-26T20:15:36.160433,node_001,26.961,8.179,7.751,
2026-03-26T20:15:43.017513,node_001,26.961,8.177,7.676,
2026-03-26T20:15:43.017513,node_001,26.961,8.177,7.676,
2026-03-26T20:15:49.778937,node_001,26.961,8.176,7.798,
2026-03-26T20:15:49.778937,node_001,26.961,8.176,7.798,
2026-03-26T20:15:56.536959,node_001,26.961,8.189,7.95,
2026-03-26T20:15:56.537966,node_001,26.961,8.189,7.95,
2026-03-26T20:16:03.293744,node_001,26.961,8.171,7.878,
2026-03-26T20:16:03.293744,node_001,26.961,8.171,7.878,
2026-03-26T20:16:10.051637,node_001,26.961,8.171,7.559,
2026-03-26T20:16:10.051637,node_001,26.961,8.171,7.559,
2026-03-26T20:16:16.811230,node_001,26.961,8.169,8.255,
2026-03-26T20:16:16.812114,node_001,26.961,8.169,8.255,
2026-03-26T20:16:23.576265,node_001,26.961,8.183,8.662,
2026-03-26T20:16:23.578265,node_001,26.961,8.183,8.662,
2026-03-26T20:16:30.472542,node_001,26.961,8.185,8.84,
2026-03-26T20:16:30.474542,node_001,26.961,8.185,8.84,
2026-03-26T20:16:36.983897,node_001,26.961,8.184,8.44,
2026-03-26T20:16:36.988677,node_001,26.961,8.184,8.44,
2026-03-26T20:16:43.746356,node_001,26.961,8.188,8.186,
2026-03-26T20:16:44.938093,node_001,26.961,8.188,8.186,
2026-03-26T20:16:50.501574,node_001,26.961,8.184,8.392,
2026-03-26T20:16:50.504955,node_001,26.961,8.184,8.392,
2026-03-26T20:16:57.363530,node_001,26.961,8.199,8.311,
2026-03-26T20:16:57.362561,node_001,26.961,8.199,8.311,
2026-03-26T20:17:04.119464,node_001,26.961,8.179,8.027,
2026-03-26T20:17:04.119464,node_001,26.961,8.179,8.027,
2026-03-26T20:17:10.882960,node_001,26.961,8.174,7.579,
2026-03-26T20:17:10.883964,node_001,26.961,8.174,7.579,
2026-03-26T20:17:17.637910,node_001,26.961,8.177,7.145,
2026-03-26T20:17:17.637910,node_001,26.961,8.177,7.145,
2026-03-26T20:17:24.397351,node_001,27.029,8.164,6.924,
2026-03-26T20:17:31.056538,node_001,26.961,8.188,7.617,
2026-03-26T20:17:31.055514,node_001,26.961,8.188,7.617,
2026-03-26T20:17:37.709951,node_001,26.961,8.196,8.181,
2026-03-26T20:17:37.814320,node_001,26.961,8.196,8.181,
2026-03-26T20:17:44.467316,node_001,26.961,8.185,8.11,
2026-03-26T20:17:44.467316,node_001,26.961,8.185,8.11,
2026-03-26T20:17:51.228379,node_001,26.961,8.175,8.03,
2026-03-26T20:17:57.992077,node_001,26.961,8.191,7.748,
2026-03-26T20:17:57.994080,node_001,26.961,8.191,7.748,
2026-03-26T20:18:04.745668,node_001,26.961,8.168,7.984,
2026-03-26T20:18:04.749375,node_001,26.961,8.168,7.984,
2026-03-26T20:18:11.500576,node_001,26.961,8.183,8.022,
2026-03-26T20:18:11.501575,node_001,26.961,8.183,8.022,
2026-03-26T20:18:18.340610,node_001,26.961,8.169,7.773,
2026-03-26T20:18:18.348623,node_001,26.961,8.169,7.773,
2026-03-26T20:18:25.017273,node_001,26.961,8.177,7.43,
2026-03-26T20:18:25.030413,node_001,26.961,8.177,7.43,
2026-03-26T20:18:31.777304,node_001,26.961,8.188,7.094,
2026-03-26T20:18:31.778435,node_001,26.961,8.188,7.094,
2026-03-26T20:18:38.537140,node_001,26.961,8.176,6.804,
2026-03-26T20:18:38.537140,node_001,26.961,8.176,6.804,
2026-03-26T20:18:45.389687,node_001,26.961,8.185,6.801,
2026-03-26T20:18:52.154062,node_001,26.961,8.175,6.82,
2026-03-26T20:18:58.918842,node_001,26.961,8.165,7.577,
2026-03-26T20:18:58.918842,node_001,26.961,8.165,7.577,
2026-03-26T20:19:05.672787,node_001,26.961,8.161,8.249,
2026-03-26T20:19:12.436132,node_001,26.961,8.185,8.034,
2026-03-26T20:19:13.784435,node_001,26.961,8.185,8.034,
2026-03-26T20:19:18.989856,node_001,26.961,8.194,7.575,
2026-03-26T20:19:18.996154,node_001,26.961,8.194,7.575,
2026-03-26T20:19:25.748748,node_001,26.961,8.179,7.331,
2026-03-26T20:19:25.754747,node_001,26.961,8.179,7.331,
2026-03-26T20:19:32.715532,node_001,26.961,8.185,7.076,
2026-03-26T20:19:32.787231,node_001,26.961,8.185,7.076,
2026-03-26T20:19:39.465262,node_001,26.961,8.181,6.838,
2026-03-26T20:19:39.471262,node_001,26.961,8.181,6.838,
2026-03-26T20:19:46.023874,node_001,26.961,8.181,6.625,
2026-03-26T20:19:46.027208,node_001,26.961,8.181,6.625,
2026-03-26T20:19:52.777736,node_001,26.961,8.185,6.381,
2026-03-26T20:19:52.783551,node_001,26.961,8.185,6.381,
2026-03-26T20:19:59.542875,node_001,26.961,8.184,6.204,
2026-03-26T20:19:59.543877,node_001,26.961,8.184,6.204,
2026-03-26T20:20:06.301033,node_001,26.961,8.185,6.12,
2026-03-26T20:20:06.302039,node_001,26.961,8.185,6.12,
2026-03-26T20:20:13.051808,node_001,26.961,8.189,6.119,
2026-03-26T20:20:13.053206,node_001,26.961,8.189,6.119,
2026-03-26T20:20:19.812624,node_001,26.961,8.19,6.082,
2026-03-26T20:20:19.814622,node_001,26.961,8.19,6.082,
2026-03-26T20:20:26.569527,node_001,26.961,8.16,6.057,
2026-03-26T20:20:26.570526,node_001,26.961,8.16,6.057,
2026-03-26T20:20:33.328969,node_001,26.961,8.176,6.005,
2026-03-26T20:20:33.330550,node_001,26.961,8.176,6.005,
2026-03-26T20:20:40.296530,node_001,26.961,8.18,5.91,
2026-03-26T20:20:40.303468,node_001,26.961,8.18,5.91,
2026-03-26T20:20:46.847596,node_001,26.961,8.168,5.709,
2026-03-26T20:20:46.847596,node_001,26.961,8.168,5.709,
2026-03-26T20:20:53.616512,node_001,26.961,8.175,5.609,
2026-03-26T20:20:53.616512,node_001,26.961,8.175,5.609,
2026-03-26T20:21:00.468343,node_001,26.961,8.168,5.637,
2026-03-26T20:21:00.469337,node_001,26.961,8.168,5.637,
2026-03-26T20:21:07.121247,node_001,26.961,8.179,5.485,
